time,user,wanna,count,res
2020-11-16 22:33:30.544579,username7,wanna top,133,фейл
2020-11-16 22:33:30.544579,username6,wanna top,138,фейл
2020-11-16 22:33:30.544579,username4,wanna scoop,80,фейл
2020-11-16 22:33:30.544579,username6,wanna top,66,успех
2020-11-16 22:33:30.544579,username2,wanna top,40,успех
2020-11-16 22:33:30.544579,username10,wanna scoop,190,фейл
2020-11-16 22:33:30.544579,username10,wanna top,50,фейл
2020-11-16 22:33:30.544579,username1,wanna scoop,5,успех
2020-11-16 22:33:30.544579,username7,wanna top,14,успех
2020-11-16 22:33:30.544579,username10,wanna top,190,фейл
2020-11-16 22:33:30.544579,username1,wanna scoop,22,успех
2020-11-16 22:33:30.544579,username8,wanna scoop,200,фейл
2020-11-16 22:33:30.544579,username6,wanna scoop,30,успех
2020-11-16 22:33:30.544579,username6,wanna top,90,фейл
2020-11-16 22:33:30.544579,username1,wanna scoop,23,успех
2020-11-16 22:33:30.544579,username8,wanna top,48,успех
2020-11-16 22:33:30.544579,username3,wanna scoop,60,успех
2020-11-16 22:33:30.544579,username9,wanna top,207,фейл
2020-11-16 22:33:30.544579,username4,wanna top,88,успех
2020-11-16 22:33:30.544579,username6,wanna scoop,96,успех
2020-11-16 22:33:30.544579,username7,wanna scoop,133,фейл
2020-11-16 22:33:30.544579,username9,wanna top,162,фейл
2020-11-16 22:33:30.544579,username2,wanna scoop,26,успех
2020-11-16 22:33:30.544579,username10,wanna scoop,110,фейл
2020-11-16 22:33:30.545575,username4,wanna top,68,успех
2020-11-16 22:33:30.545575,username3,wanna top,39,успех
2020-11-16 22:33:30.545575,username7,wanna top,140,фейл
2020-11-16 22:33:30.545575,username1,wanna top,24,фейл
2020-11-16 22:33:30.545575,username9,wanna top,153,фейл
2020-11-16 22:33:30.545575,username1,wanna scoop,9,успех
2020-11-16 22:33:30.545575,username6,wanna top,48,фейл
2020-11-16 22:33:30.545575,username8,wanna scoop,168,успех
2020-11-16 22:33:30.545575,username8,wanna top,96,успех
2020-11-16 22:33:30.545575,username4,wanna scoop,56,успех
2020-11-16 22:33:30.545575,username6,wanna scoop,42,фейл
2020-11-16 22:33:30.545575,username3,wanna scoop,3,успех
2020-11-16 22:33:30.545575,username3,wanna scoop,15,успех
2020-11-16 22:33:30.545575,username6,wanna top,138,успех
2020-11-16 22:33:30.545575,username9,wanna scoop,117,успех
2020-11-16 22:33:30.545575,username4,wanna top,12,успех
2020-11-16 22:33:30.545575,username7,wanna scoop,49,успех
2020-11-16 22:33:30.545575,username5,wanna scoop,45,фейл
2020-11-16 22:33:30.545575,username10,wanna top,20,успех
2020-11-16 22:33:30.545575,username3,wanna top,75,успех
2020-11-16 22:33:30.545575,username5,wanna top,55,успех
2020-11-16 22:33:30.545575,username6,wanna top,114,фейл
2020-11-16 22:33:30.545575,username8,wanna scoop,32,успех
2020-11-16 22:33:30.545575,username8,wanna scoop,56,успех
2020-11-16 22:33:30.545575,username6,wanna top,60,успех
2020-11-16 22:33:30.545575,username3,wanna top,75,фейл
2020-11-16 22:33:30.545575,username2,wanna top,44,успех
2020-11-16 22:33:30.545575,username7,wanna top,49,фейл
2020-11-16 22:33:30.545575,username7,wanna top,49,фейл
2020-11-16 22:33:30.545575,username6,wanna scoop,90,успех
2020-11-16 22:33:30.545575,username7,wanna scoop,154,фейл
2020-11-16 22:33:30.545575,username3,wanna scoop,63,успех
2020-11-16 22:33:30.545575,username8,wanna scoop,16,успех
2020-11-16 22:33:30.545575,username7,wanna scoop,126,фейл
2020-11-16 22:33:30.545575,username7,wanna scoop,21,фейл
2020-11-16 22:33:30.545575,username5,wanna scoop,15,фейл
2020-11-16 22:33:30.545575,username10,wanna scoop,110,фейл
2020-11-16 22:33:30.545575,username8,wanna scoop,184,фейл
2020-11-16 22:33:30.545575,username8,wanna top,24,успех
2020-11-16 22:33:30.545575,username5,wanna scoop,55,фейл
2020-11-16 22:33:30.545575,username10,wanna top,250,фейл
2020-11-16 22:33:30.545575,username9,wanna top,72,успех
2020-11-16 22:33:30.545575,username5,wanna scoop,105,фейл
2020-11-16 22:33:30.545575,username4,wanna scoop,16,успех
2020-11-16 22:33:30.545575,username6,wanna top,126,фейл
2020-11-16 22:33:30.545575,username5,wanna top,70,успех
2020-11-16 22:33:30.545575,username1,wanna scoop,9,успех
2020-11-16 22:33:30.545575,username10,wanna top,40,успех
2020-11-16 22:33:30.545575,username9,wanna top,108,фейл
2020-11-16 22:33:30.545575,username4,wanna top,24,фейл
2020-11-16 22:33:30.545575,username3,wanna scoop,45,успех
2020-11-16 22:33:30.545575,username5,wanna top,95,фейл
2020-11-16 22:33:30.545575,username10,wanna scoop,220,фейл
2020-11-16 22:33:30.545575,username4,wanna top,28,успех
2020-11-16 22:33:30.545575,username7,wanna scoop,77,успех
2020-11-16 22:33:30.545575,username7,wanna top,161,фейл
2020-11-16 22:33:30.545575,username1,wanna top,15,успех
2020-11-16 22:33:30.545575,username1,wanna scoop,22,успех
2020-11-16 22:33:30.545575,username9,wanna scoop,117,фейл
2020-11-16 22:33:30.545575,username4,wanna scoop,8,успех
2020-11-16 22:33:30.545575,username4,wanna top,56,успех
2020-11-16 22:33:30.545575,username3,wanna top,63,успех
2020-11-16 22:33:30.545575,username5,wanna top,90,фейл
2020-11-16 22:33:30.545575,username6,wanna top,54,фейл
2020-11-16 22:33:30.545575,username4,wanna scoop,96,успех
2020-11-16 22:33:30.545575,username5,wanna scoop,90,успех
2020-11-16 22:33:30.545575,username2,wanna scoop,44,фейл
2020-11-16 22:33:30.545575,username8,wanna scoop,120,фейл
2020-11-16 22:33:30.545575,username2,wanna scoop,10,фейл
2020-11-16 22:33:30.545575,username2,wanna scoop,26,фейл
2020-11-16 22:33:30.545575,username4,wanna top,16,успех
2020-11-16 22:33:30.545575,username4,wanna scoop,84,фейл
2020-11-16 22:33:30.545575,username4,wanna top,28,успех
2020-11-16 22:33:30.545575,username3,wanna top,9,успех
2020-11-16 22:33:30.545575,username6,wanna scoop,12,успех
2020-11-16 22:33:30.545575,username6,wanna top,6,успех
2020-11-16 22:33:30.545575,username10,wanna top,220,фейл
2020-11-16 22:33:30.545575,username8,wanna scoop,176,фейл
2020-11-16 22:33:30.545575,username10,wanna scoop,100,фейл
2020-11-16 22:33:30.545575,username7,wanna top,126,успех
2020-11-16 22:33:30.545575,username8,wanna top,136,фейл
2020-11-16 22:33:30.545575,username10,wanna scoop,70,успех
2020-11-16 22:33:30.545575,username4,wanna top,84,успех
2020-11-16 22:33:30.545575,username1,wanna scoop,10,успех
2020-11-16 22:33:30.545575,username10,wanna scoop,200,фейл
2020-11-16 22:33:30.545575,username9,wanna scoop,225,фейл
2020-11-16 22:33:30.545575,username2,wanna top,28,фейл
2020-11-16 22:33:30.545575,username6,wanna top,42,фейл
2020-11-16 22:33:30.545575,username6,wanna top,6,успех
2020-11-16 22:33:30.545575,username5,wanna top,50,фейл
2020-11-16 22:33:30.545575,username3,wanna scoop,12,успех
2020-11-16 22:33:30.545575,username8,wanna scoop,200,фейл
2020-11-16 22:33:30.545575,username4,wanna scoop,44,успех
2020-11-16 22:33:30.545575,username3,wanna scoop,57,успех
2020-11-16 22:33:30.545575,username2,wanna top,12,успех
2020-11-16 22:33:30.545575,username3,wanna top,72,успех
2020-11-16 22:33:30.545575,username9,wanna scoop,162,успех
2020-11-16 22:33:30.545575,username6,wanna top,78,успех
2020-11-16 22:33:30.545575,username3,wanna top,33,успех
2020-11-16 22:33:30.545575,username6,wanna top,96,фейл
2020-11-16 22:33:30.545575,username4,wanna scoop,92,успех
2020-11-16 22:33:30.545575,username7,wanna top,35,успех
2020-11-16 22:33:30.546600,username5,wanna scoop,85,фейл
2020-11-16 22:33:30.546600,username7,wanna top,35,успех
2020-11-16 22:33:30.546600,username1,wanna top,23,успех
2020-11-16 22:33:30.546600,username8,wanna scoop,120,фейл
2020-11-16 22:33:30.546600,username4,wanna top,84,успех
2020-11-16 22:33:30.546600,username1,wanna scoop,16,успех
2020-11-16 22:33:30.546600,username2,wanna scoop,46,успех
2020-11-16 22:33:30.546600,username4,wanna scoop,24,успех
2020-11-16 22:33:30.546600,username8,wanna scoop,192,фейл
2020-11-16 22:33:30.546600,username6,wanna scoop,78,успех
2020-11-16 22:33:30.546600,username6,wanna top,30,успех
2020-11-16 22:33:30.546600,username6,wanna top,132,успех
2020-11-16 22:33:30.546600,username3,wanna top,24,фейл
2020-11-16 22:33:30.546600,username9,wanna top,225,фейл
2020-11-16 22:33:30.546600,username6,wanna scoop,36,успех
2020-11-16 22:33:30.546600,username8,wanna top,184,фейл
2020-11-16 22:33:30.546600,username2,wanna top,32,успех
2020-11-16 22:33:30.546600,username5,wanna scoop,110,успех
2020-11-16 22:33:30.546600,username1,wanna top,12,успех
2020-11-16 22:33:30.546600,username5,wanna scoop,60,успех
2020-11-16 22:33:30.546600,username5,wanna top,120,успех
2020-11-16 22:33:30.546600,username2,wanna scoop,28,успех
2020-11-16 22:33:30.546600,username8,wanna scoop,136,фейл
2020-11-16 22:33:30.546600,username3,wanna scoop,27,успех
2020-11-16 22:33:30.546600,username10,wanna top,80,успех
2020-11-16 22:33:30.546600,username4,wanna scoop,52,успех
2020-11-16 22:33:30.546600,username4,wanna top,24,успех
2020-11-16 22:33:30.546600,username4,wanna top,52,фейл
2020-11-16 22:33:30.546600,username8,wanna top,64,фейл
2020-11-16 22:33:30.546600,username5,wanna scoop,115,успех
2020-11-16 22:33:30.546600,username6,wanna scoop,84,фейл
2020-11-16 22:33:30.546600,username6,wanna scoop,120,фейл
2020-11-16 22:33:30.546600,username8,wanna scoop,56,фейл
2020-11-16 22:33:30.546600,username8,wanna top,96,успех
2020-11-16 22:33:30.546600,username6,wanna scoop,108,успех
2020-11-16 22:33:30.546600,username10,wanna top,140,успех
2020-11-16 22:33:30.546600,username1,wanna scoop,9,успех
2020-11-16 22:33:30.546600,username9,wanna top,180,фейл
2020-11-16 22:33:30.546600,username9,wanna top,153,фейл
2020-11-16 22:33:30.546600,username3,wanna top,42,успех
2020-11-16 22:33:30.546600,username1,wanna scoop,9,успех
2020-11-16 22:33:30.546600,username5,wanna top,80,фейл
2020-11-16 22:33:30.546600,username7,wanna scoop,49,успех
2020-11-16 22:33:30.546600,username4,wanna top,100,фейл
2020-11-16 22:33:30.546600,username1,wanna scoop,24,успех
2020-11-16 22:33:30.546600,username10,wanna top,170,фейл
2020-11-16 22:33:30.546600,username3,wanna scoop,12,успех
2020-11-16 22:33:30.546600,username6,wanna top,54,успех
2020-11-16 22:33:30.546600,username1,wanna top,21,успех
2020-11-16 22:33:30.546600,username5,wanna scoop,5,успех
2020-11-16 22:33:30.546600,username4,wanna top,72,фейл
2020-11-16 22:33:30.546600,username4,wanna scoop,12,успех
2020-11-16 22:33:30.546600,username2,wanna top,16,успех
2020-11-16 22:33:30.546600,username7,wanna scoop,168,успех
2020-11-16 22:33:30.546600,username5,wanna scoop,75,фейл
2020-11-16 22:33:30.546600,username8,wanna scoop,16,фейл
2020-11-16 22:33:30.546600,username7,wanna top,56,успех
2020-11-16 22:33:30.546600,username5,wanna top,10,успех
2020-11-16 22:33:30.546600,username4,wanna scoop,100,фейл
2020-11-16 22:33:30.546600,username7,wanna top,84,успех
2020-11-16 22:33:30.546600,username6,wanna top,108,фейл
2020-11-16 22:33:30.546600,username2,wanna top,2,успех
2020-11-16 22:33:30.546600,username6,wanna top,150,фейл
2020-11-16 22:33:30.546600,username1,wanna scoop,23,успех
2020-11-16 22:33:30.546600,username10,wanna scoop,220,фейл
2020-11-16 22:33:30.546600,username3,wanna scoop,18,успех
2020-11-16 22:33:30.546600,username1,wanna top,6,успех
2020-11-16 22:33:30.546600,username3,wanna scoop,15,успех
2020-11-16 22:33:30.546600,username4,wanna scoop,4,успех
2020-11-16 22:33:30.546600,username5,wanna scoop,15,успех
2020-11-16 22:33:30.546600,username10,wanna top,140,фейл
2020-11-16 22:33:30.546600,username9,wanna scoop,216,фейл
2020-11-16 22:33:30.546600,username2,wanna top,30,успех
2020-11-16 22:33:30.546600,username8,wanna top,176,фейл
2020-11-16 22:33:30.546600,username10,wanna scoop,160,фейл
2020-11-16 22:33:30.546600,username9,wanna scoop,126,фейл
2020-11-16 22:33:30.546600,username4,wanna top,88,фейл
2020-11-16 22:33:30.546600,username1,wanna scoop,13,успех
2020-11-16 22:33:30.546600,username7,wanna scoop,49,успех
2020-11-16 22:33:30.546600,username4,wanna scoop,84,фейл
2020-11-16 22:33:30.546600,username6,wanna scoop,36,успех
2020-11-16 22:33:30.546600,username5,wanna top,20,успех
2020-11-16 22:33:30.546600,username5,wanna scoop,125,фейл
2020-11-16 22:33:30.546600,username4,wanna scoop,100,фейл
2020-11-16 22:33:30.546600,username10,wanna scoop,80,фейл
2020-11-16 22:33:30.546600,username4,wanna scoop,32,успех
2020-11-16 22:33:30.546600,username4,wanna top,48,успех
2020-11-16 22:33:30.546600,username3,wanna top,33,успех
2020-11-16 22:33:30.546600,username7,wanna top,105,успех
2020-11-16 22:33:30.546600,username9,wanna scoop,27,успех
2020-11-16 22:33:30.546600,username9,wanna top,36,фейл
2020-11-16 22:33:30.546600,username10,wanna scoop,90,успех
2020-11-16 22:33:30.546600,username9,wanna scoop,99,фейл
2020-11-16 22:33:30.546600,username3,wanna top,66,успех
2020-11-16 22:33:30.546600,username9,wanna top,180,фейл
2020-11-16 22:33:30.546600,username2,wanna scoop,14,успех
2020-11-16 22:33:30.546600,username5,wanna scoop,20,успех
2020-11-16 22:33:30.546600,username5,wanna scoop,45,успех
2020-11-16 22:33:30.546600,username7,wanna scoop,21,успех
2020-11-16 22:33:30.546600,username2,wanna top,2,успех
2020-11-16 22:33:30.546600,username10,wanna scoop,70,фейл
2020-11-16 22:33:30.546600,username4,wanna top,84,успех
2020-11-16 22:33:30.546600,username2,wanna top,16,успех
2020-11-16 22:33:30.546600,username9,wanna scoop,198,фейл
2020-11-16 22:33:30.546600,username1,wanna top,4,успех
2020-11-16 22:33:30.546600,username8,wanna top,184,фейл
2020-11-16 22:33:30.546600,username9,wanna top,189,фейл
2020-11-16 22:33:30.547571,username5,wanna top,95,фейл
2020-11-16 22:33:30.547571,username1,wanna scoop,2,успех
2020-11-16 22:33:30.547571,username3,wanna scoop,54,успех
2020-11-16 22:33:30.547571,username3,wanna top,45,успех
2020-11-16 22:33:30.547571,username6,wanna top,114,фейл
2020-11-16 22:33:30.547571,username10,wanna scoop,90,успех
2020-11-16 22:33:30.547571,username5,wanna top,40,успех
2020-11-16 22:33:30.547571,username8,wanna top,40,успех
2020-11-16 22:33:30.547571,username10,wanna top,200,фейл
2020-11-16 22:33:30.547571,username4,wanna top,92,фейл
2020-11-16 22:33:30.547571,username8,wanna scoop,160,фейл
2020-11-16 22:33:30.547571,username5,wanna scoop,105,успех
2020-11-16 22:33:30.547571,username9,wanna top,225,фейл
2020-11-16 22:33:30.547571,username10,wanna scoop,250,фейл
2020-11-16 22:33:30.547571,username6,wanna scoop,48,фейл
2020-11-16 22:33:30.547571,username3,wanna scoop,18,успех
2020-11-16 22:33:30.547571,username1,wanna top,13,успех
2020-11-16 22:33:30.547571,username7,wanna top,77,успех
2020-11-16 22:33:30.547571,username6,wanna top,132,фейл
2020-11-16 22:33:30.547571,username9,wanna scoop,153,фейл
2020-11-16 22:33:30.547571,username9,wanna scoop,135,фейл
2020-11-16 22:33:30.547571,username10,wanna scoop,10,успех
2020-11-16 22:33:30.547571,username5,wanna top,80,успех
2020-11-16 22:33:30.547571,username5,wanna top,25,успех
2020-11-16 22:33:30.547571,username10,wanna scoop,30,успех
2020-11-16 22:33:30.547571,username4,wanna top,92,фейл
2020-11-16 22:33:30.547571,username6,wanna top,48,фейл
2020-11-16 22:33:30.547571,username5,wanna scoop,20,успех
2020-11-16 22:33:30.547571,username7,wanna scoop,98,успех
2020-11-16 22:33:30.547571,username5,wanna scoop,20,успех
2020-11-16 22:33:30.547571,username4,wanna scoop,4,успех
2020-11-16 22:33:30.547571,username4,wanna top,24,успех
2020-11-16 22:33:30.547571,username10,wanna scoop,90,фейл
2020-11-16 22:33:30.547571,username8,wanna top,112,успех
2020-11-16 22:33:30.547571,username4,wanna top,76,фейл
2020-11-16 22:33:30.547571,username1,wanna top,19,успех
2020-11-16 22:33:30.547571,username8,wanna scoop,144,успех
2020-11-16 22:33:30.547571,username1,wanna top,6,успех
2020-11-16 22:33:30.547571,username6,wanna scoop,144,фейл
2020-11-16 22:33:30.547571,username8,wanna scoop,48,фейл
2020-11-16 22:33:30.547571,username8,wanna top,96,успех
2020-11-16 22:33:30.547571,username9,wanna scoop,162,фейл
2020-11-16 22:33:30.547571,username10,wanna top,230,фейл
2020-11-16 22:33:30.547571,username10,wanna scoop,250,фейл
2020-11-16 22:33:30.547571,username3,wanna top,3,успех
2020-11-16 22:33:30.547571,username10,wanna top,220,фейл
2020-11-16 22:33:30.547571,username7,wanna top,77,фейл
2020-11-16 22:33:30.547571,username3,wanna scoop,48,успех
2020-11-16 22:33:30.547571,username10,wanna scoop,140,фейл
2020-11-16 22:33:30.547571,username8,wanna scoop,136,фейл
2020-11-16 22:33:30.547571,username9,wanna top,153,фейл
2020-11-16 22:33:30.547571,username3,wanna scoop,21,успех
2020-11-16 22:33:30.547571,username7,wanna top,126,успех
2020-11-16 22:33:30.547571,username5,wanna top,80,фейл
2020-11-16 22:33:30.547571,username8,wanna top,16,фейл
2020-11-16 22:33:30.547571,username1,wanna top,4,успех
2020-11-16 22:33:30.547571,username3,wanna top,45,фейл
2020-11-16 22:33:30.547571,username6,wanna top,150,фейл
2020-11-16 22:33:30.547571,username10,wanna top,210,фейл
2020-11-16 22:33:30.547571,username8,wanna top,88,фейл
2020-11-16 22:33:30.547571,username10,wanna top,150,фейл
2020-11-16 22:33:30.547571,username3,wanna top,6,фейл
2020-11-16 22:33:30.547571,username2,wanna top,6,фейл
2020-11-16 22:33:30.547571,username1,wanna scoop,22,успех
2020-11-16 22:33:30.547571,username7,wanna top,56,фейл
2020-11-16 22:33:30.547571,username6,wanna scoop,102,успех
2020-11-16 22:33:30.547571,username8,wanna top,56,успех
2020-11-16 22:33:30.547571,username2,wanna scoop,34,успех
2020-11-16 22:33:30.547571,username7,wanna top,14,успех
2020-11-16 22:33:30.547571,username1,wanna top,18,успех
2020-11-16 22:33:30.547571,username8,wanna scoop,72,успех
2020-11-16 22:33:30.547571,username1,wanna scoop,23,успех
2020-11-16 22:33:30.547571,username2,wanna scoop,48,фейл
2020-11-16 22:33:30.547571,username9,wanna top,99,успех
2020-11-16 22:33:30.547571,username4,wanna top,100,фейл
2020-11-16 22:33:30.547571,username8,wanna scoop,152,фейл
2020-11-16 22:33:30.547571,username5,wanna top,95,фейл
2020-11-16 22:33:30.547571,username4,wanna scoop,64,успех
2020-11-16 22:33:30.547571,username4,wanna top,36,успех
2020-11-16 22:33:30.547571,username4,wanna scoop,100,успех
2020-11-16 22:33:30.547571,username5,wanna scoop,120,фейл
2020-11-16 22:33:30.547571,username2,wanna top,26,успех
2020-11-16 22:33:30.547571,username8,wanna top,168,успех
2020-11-16 22:33:30.547571,username2,wanna top,40,фейл
2020-11-16 22:33:30.547571,username5,wanna top,55,фейл
2020-11-16 22:33:30.547571,username2,wanna scoop,44,успех
2020-11-16 22:33:30.547571,username6,wanna top,138,фейл
2020-11-16 22:33:30.547571,username1,wanna scoop,1,успех
2020-11-16 22:33:30.547571,username5,wanna top,65,фейл
2020-11-16 22:33:30.547571,username7,wanna top,175,фейл
2020-11-16 22:33:30.547571,username2,wanna top,48,успех
2020-11-16 22:33:30.547571,username4,wanna scoop,72,успех
2020-11-16 22:33:30.547571,username2,wanna scoop,24,успех
2020-11-16 22:33:30.547571,username1,wanna scoop,23,успех
2020-11-16 22:33:30.547571,username5,wanna scoop,40,успех
2020-11-16 22:33:30.547571,username4,wanna scoop,76,фейл
2020-11-16 22:33:30.547571,username7,wanna top,126,успех
2020-11-16 22:33:30.547571,username9,wanna top,99,фейл
2020-11-16 22:33:30.547571,username5,wanna scoop,75,успех
2020-11-16 22:33:30.547571,username9,wanna scoop,9,успех
2020-11-16 22:33:30.547571,username4,wanna top,28,успех
2020-11-16 22:33:30.547571,username4,wanna top,4,успех
2020-11-16 22:33:30.547571,username9,wanna scoop,81,успех
2020-11-16 22:33:30.547571,username7,wanna top,154,успех
2020-11-16 22:33:30.547571,username7,wanna scoop,28,успех
2020-11-16 22:33:30.547571,username8,wanna scoop,168,фейл
2020-11-16 22:33:30.547571,username6,wanna top,126,фейл
2020-11-16 22:33:30.547571,username3,wanna top,75,фейл
2020-11-16 22:33:30.547571,username5,wanna top,105,фейл
2020-11-16 22:33:30.547571,username4,wanna top,76,фейл
2020-11-16 22:33:30.547571,username3,wanna scoop,15,успех
2020-11-16 22:33:30.547571,username9,wanna scoop,144,успех
2020-11-16 22:33:30.547571,username5,wanna top,30,успех
2020-11-16 22:33:30.547571,username8,wanna scoop,48,фейл
2020-11-16 22:33:30.547571,username1,wanna top,2,успех
2020-11-16 22:33:30.547571,username2,wanna scoop,38,фейл
2020-11-16 22:33:30.547571,username6,wanna scoop,138,фейл
2020-11-16 22:33:30.547571,username1,wanna scoop,21,успех
2020-11-16 22:33:30.548568,username5,wanna top,75,успех
2020-11-16 22:33:30.548568,username4,wanna top,88,успех
2020-11-16 22:33:30.548568,username3,wanna top,69,фейл
2020-11-16 22:33:30.548568,username6,wanna scoop,42,успех
2020-11-16 22:33:30.548568,username2,wanna top,30,успех
2020-11-16 22:33:30.548568,username1,wanna scoop,10,успех
2020-11-16 22:33:30.548568,username10,wanna scoop,150,успех
2020-11-16 22:33:30.548568,username3,wanna top,15,успех
2020-11-16 22:33:30.548568,username9,wanna top,27,успех
2020-11-16 22:33:30.548568,username4,wanna scoop,60,фейл
2020-11-16 22:33:30.548568,username3,wanna top,9,успех
2020-11-16 22:33:30.548568,username3,wanna scoop,75,фейл
2020-11-16 22:33:30.548568,username1,wanna scoop,9,успех
2020-11-16 22:33:30.548568,username3,wanna scoop,69,фейл
2020-11-16 22:33:30.548568,username7,wanna scoop,98,фейл
2020-11-16 22:33:30.548568,username7,wanna scoop,28,успех
2020-11-16 22:33:30.548568,username3,wanna top,69,успех
2020-11-16 22:33:30.548568,username1,wanna top,3,успех
2020-11-16 22:33:30.548568,username1,wanna top,6,успех
2020-11-16 22:33:30.548568,username10,wanna scoop,230,фейл
2020-11-16 22:33:30.548568,username2,wanna scoop,24,успех
2020-11-16 22:33:30.548568,username8,wanna top,120,успех
2020-11-16 22:33:30.548568,username4,wanna top,92,фейл
2020-11-16 22:33:30.548568,username4,wanna scoop,32,успех
2020-11-16 22:33:30.548568,username10,wanna top,190,фейл
2020-11-16 22:33:30.548568,username8,wanna scoop,136,успех
2020-11-16 22:33:30.548568,username10,wanna top,160,успех
2020-11-16 22:33:30.548568,username3,wanna scoop,39,успех
2020-11-16 22:33:30.548568,username6,wanna top,150,фейл
2020-11-16 22:33:30.548568,username8,wanna top,152,фейл
2020-11-16 22:33:30.548568,username8,wanna top,136,фейл
2020-11-16 22:33:30.548568,username6,wanna scoop,54,успех
2020-11-16 22:33:30.548568,username2,wanna top,30,успех
2020-11-16 22:33:30.548568,username2,wanna scoop,40,успех
2020-11-16 22:33:30.548568,username3,wanna scoop,9,успех
2020-11-16 22:33:30.548568,username8,wanna scoop,80,фейл
2020-11-16 22:33:30.548568,username5,wanna top,115,успех
2020-11-16 22:33:30.548568,username4,wanna scoop,92,успех
2020-11-16 22:33:30.548568,username4,wanna top,76,успех
2020-11-16 22:33:30.548568,username10,wanna scoop,50,успех
2020-11-16 22:33:30.548568,username2,wanna scoop,32,успех
2020-11-16 22:33:30.548568,username5,wanna top,45,успех
2020-11-16 22:33:30.548568,username5,wanna scoop,110,успех
2020-11-16 22:33:30.548568,username9,wanna top,63,успех
2020-11-16 22:33:30.548568,username6,wanna scoop,120,фейл
2020-11-16 22:33:30.548568,username7,wanna scoop,91,фейл
2020-11-16 22:33:30.548568,username9,wanna scoop,63,успех
2020-11-16 22:33:30.548568,username1,wanna scoop,9,успех
2020-11-16 22:33:30.548568,username7,wanna top,42,успех
2020-11-16 22:33:30.548568,username8,wanna scoop,168,фейл
2020-11-16 22:33:30.548568,username2,wanna scoop,2,успех
2020-11-16 22:33:30.548568,username4,wanna scoop,88,фейл
2020-11-16 22:33:30.548568,username4,wanna top,100,успех
2020-11-16 22:33:30.548568,username5,wanna scoop,50,успех
2020-11-16 22:33:30.548568,username7,wanna top,7,успех
2020-11-16 22:33:30.548568,username6,wanna top,18,успех
2020-11-16 22:33:30.548568,username7,wanna scoop,168,фейл
2020-11-16 22:33:30.548568,username8,wanna scoop,136,фейл
2020-11-16 22:33:30.548568,username10,wanna top,110,фейл
2020-11-16 22:33:30.548568,username6,wanna top,72,фейл
2020-11-16 22:33:30.548568,username3,wanna scoop,24,успех
2020-11-16 22:33:30.548568,username4,wanna scoop,36,успех
2020-11-16 22:33:30.548568,username1,wanna top,15,успех
2020-11-16 22:33:30.548568,username7,wanna top,133,фейл
2020-11-16 22:33:30.548568,username10,wanna top,240,фейл
2020-11-16 22:33:30.548568,username9,wanna top,216,фейл
2020-11-16 22:33:30.548568,username1,wanna scoop,4,успех
2020-11-16 22:33:30.548568,username1,wanna top,20,успех
2020-11-16 22:33:30.548568,username3,wanna scoop,24,успех
2020-11-16 22:33:30.548568,username4,wanna scoop,96,фейл
2020-11-16 22:33:30.548568,username3,wanna scoop,63,успех
2020-11-16 22:33:30.548568,username1,wanna scoop,13,успех
2020-11-16 22:33:30.548568,username3,wanna top,15,успех
2020-11-16 22:33:30.548568,username2,wanna top,22,успех
2020-11-16 22:33:30.548568,username4,wanna top,96,успех
2020-11-16 22:33:30.548568,username7,wanna scoop,77,успех
2020-11-16 22:33:30.548568,username4,wanna top,56,успех
2020-11-16 22:33:30.548568,username2,wanna scoop,28,успех
2020-11-16 22:33:30.548568,username7,wanna scoop,112,фейл
2020-11-16 22:33:30.548568,username3,wanna top,63,успех
2020-11-16 22:33:30.548568,username5,wanna scoop,110,успех
2020-11-16 22:33:30.548568,username4,wanna scoop,76,фейл
2020-11-16 22:33:30.548568,username7,wanna scoop,175,фейл
2020-11-16 22:33:30.548568,username9,wanna scoop,108,фейл
2020-11-16 22:33:30.548568,username8,wanna top,136,успех
2020-11-16 22:33:30.548568,username3,wanna scoop,51,успех
2020-11-16 22:33:30.548568,username3,wanna scoop,27,успех
2020-11-16 22:33:30.548568,username4,wanna top,52,успех
2020-11-16 22:33:30.548568,username6,wanna top,132,фейл
2020-11-16 22:33:30.548568,username3,wanna top,24,успех
2020-11-16 22:33:30.548568,username9,wanna scoop,54,успех
2020-11-16 22:33:30.548568,username6,wanna scoop,108,успех
2020-11-16 22:33:30.548568,username9,wanna scoop,54,фейл
2020-11-16 22:33:30.548568,username10,wanna scoop,30,фейл
2020-11-16 22:33:30.548568,username1,wanna top,24,успех
2020-11-16 22:33:30.548568,username9,wanna top,117,успех
2020-11-16 22:33:30.548568,username6,wanna scoop,48,успех
2020-11-16 22:33:30.548568,username2,wanna scoop,4,успех
2020-11-16 22:33:30.548568,username3,wanna scoop,36,успех
2020-11-16 22:33:30.548568,username3,wanna scoop,69,фейл
2020-11-16 22:33:30.548568,username2,wanna top,24,успех
2020-11-16 22:33:30.548568,username1,wanna scoop,23,успех
2020-11-16 22:33:30.548568,username9,wanna scoop,9,успех
2020-11-16 22:33:30.548568,username8,wanna top,176,фейл
2020-11-16 22:33:30.548568,username5,wanna top,55,успех
2020-11-16 22:33:30.548568,username8,wanna scoop,8,успех
2020-11-16 22:33:30.548568,username1,wanna top,4,успех
2020-11-16 22:33:30.548568,username6,wanna top,6,успех
